label	ID1	ID2
+1	P30504	Q7CL98
+1	P98082	Q8D1M8
+1	P13501	Q7ARD3
+1	P19838	Q8CZH3
+1	Q9UJ98	P17778
+1	Q9NSI6	Q7CGH3
+1	O75400	Q7CH96
+1	P00439	Q8D111
+1	Q02447	Q7ARK4
+1	Q96PV6	Q7CFS1
+1	Q6ZTQ9	P68587
+1	P01871	Q8CL50
+1	P29350	Q8ZDJ2
+1	P40305	Q8ZCW0
+1	O60861	Q7CJT3
+1	Q8N1N5	Q7CK47
+1	Q9GZN7	Q8CLN2
+1	P11279	Q8ZES0
+1	P26599	P42713
+1	P46379	Q8ZCQ2
+1	Q13616	Q7CL89
+1	Q93100	Q8CKN5
+1	P15822	Q7CFW5
+1	P07339	Q7CJW2
+1	Q15329	Q8CKW7
+1	Q15170	Q8ZCR1
+1	P98171	Q8ZC18
+1	Q9H165	Q8CZV1
+1	P46379	Q7CIS2
+1	Q9NY15	Q8CZY7
+1	O14966	Q7CI04
+1	P61073	P68587
+1	P23458	Q8ZJP8
+1	P31943	Q8D0S1
+1	P49848	Q8CKW7
+1	Q92802	Q9X5X6
+1	Q9C0C7	Q7CJF3
+1	O95544	Q8CL08
+1	P23142	Q7ARD3
+1	Q92673	Q8D014
+1	A5YKK6	Q7CKW7
+1	P13639	Q7CIM3
+1	P26651	Q7CGW9
+1	Q9Y6X8	Q7CKK4
+1	O43143	Q8D0D4
+1	Q9NQC3	P0C7U7
+1	P51003	Q8CWG4
+1	Q9UGI8	Q7ARD3
+1	P49773	Q7CKC3
+1	Q9HB21	Q8ZC32
+1	P28799	Q8CWG4
+1	P19838	Q7CJX4
+1	O43491	Q8CLK2
+1	O75083	Q8CLP4
+1	Q15276	Q7CLB1
+1	P42566	Q0WJP9
+1	Q16181	Q8D062
+1	Q8N2J9	Q7CG16
+1	O15111	Q7CJA6
+1	Q8TF74	Q7CGG1
+1	O75530	Q7CG16
+1	Q5FWG5	Q8CKB2
+1	P14317	Q7CKW7
+1	Q07889	Q7ARD2
+1	Q15326	Q7CHR8
+1	Q8WWM7	Q7CK71
+1	P43116	Q7CKK9
+1	P16144	Q56989
+1	Q9Y3Q8	Q8CZY2
+1	Q14914	Q7CIA0
+1	P55899	Q8D1U4
+1	P01137	Q8ZIL4
+1	P01912	P42713
+1	Q96MW5	Q8D1R1
+1	Q99933	Q8ZIV7
+1	P19838	Q7CLC1
+1	Q9HB72	Q7ARD3
+1	P63172	Q8Z9S7
+1	P51659	Q74YG8
+1	Q6IQ32	Q8ZHG0
+1	P33316	Q8ZBN6
+1	O94864	Q7CI05
+1	Q6W2J9	Q7CJB1
+1	O75534	Q8CZW4
+1	P48995	Q7CH25
+1	Q92766	Q7CIE5
+1	Q96ER3	Q9ZC51
+1	P29279	Q8ZH30
+1	P61769	Q7CIZ3
+1	Q15746	Q7ARD3
+1	O43776	Q8ZIQ3
+1	Q9Y5P3	Q8D1Q0
+1	P31314	Q7CKW7
+1	P14222	Q7CHA0
+1	Q01629	Q7CGX1
+1	Q9C029	Q7CKB3
+1	Q9HCC8	Q8D1I6
+1	O43914	Q9ZC68
+1	Q9UIC8	P58526
+1	Q3KNS1	Q8ZIN5
+1	P19838	Q7CHY4
+1	Q9Y3A2	Q8ZGZ1
+1	P52565	Q74YJ4
+1	Q8NDV7	Q8ZEV7
+1	P11836	Q8ZE20
+1	P00533	Q8ZE20
+1	P19838	O68699
+1	P43235	Q7CG52
+1	P50570	Q74YG7
+1	Q10587	Q9ZC63
+1	O14908	Q8ZJ10
+1	Q68CP9	Q7CG97
+1	P62258	Q8ZG99
+1	Q14498	Q8ZHZ4
+1	P14618	Q7CG92
+1	P46379	Q7ARJ2
+1	P04233	Q7CIZ3
+1	Q96RS0	Q7CL71
+1	Q14240	Q0WDE1
+1	Q9NY15	Q7CGW9
+1	P06239	Q3V8F7
+1	Q9Y2W2	Q7CJX7
+1	P15260	Q7CHE8
+1	P67775	Q7CL96
+1	Q08117	Q8CZU9
+1	P55795	Q7ARD3
+1	Q9UBN7	Q7CFX2
+1	P47897	Q8ZHG7
+1	P19838	Q8D1H3
+1	Q14469	Q7CL30
+1	Q01484	O68743
+1	Q07954	Q8CZY7
+1	P63104	Q7ARN5
+1	Q9P2J5	O68779
+1	Q12882	Q8D1C6
+1	Q9UBP0	Q8CL55
+1	Q9H2L4	P17778
+1	Q9NY15	Q7CKA1
+1	O95248	Q7CJU1
+1	P63244	Q7CJU5
+1	Q92982	Q7CKB2
+1	O60637	Q8ZEK1
+1	Q96GX9	Q7CHH1
+1	O94842	Q7CII9
+1	P01892	Q7CHE2
+1	Q99714	Q7CIE3
+1	P07910	P69959
+1	Q9BR11	Q8D1Q0
+1	P59923	Q8D0X2
+1	Q9Y6K1	Q8ZB39
+1	O00748	P58680
+1	O43464	Q7CHW1
+1	O94842	Q8CK83
+1	Q9UJW9	Q8D1F7
+1	P01871	Q8ZD12
+1	Q9Y2L8	Q8D0V0
+1	P31939	Q7CGS8
+1	P06241	Q7CGI4
+1	P17927	Q8ZGX4
+1	P46379	Q9F290
+1	P02461	Q7CIW3
+1	Q96TA2	O68743
+1	P19440	Q7CJK6
+1	Q13227	Q7CJX6
+1	P63244	Q8CZY2
+1	P56645	P68590
+1	Q8NI60	Q7CJG2
+1	Q14289	Q8CKF8
+1	P25963	Q8CZN4
+1	Q9Y6Q9	Q8ZIL5
+1	P63208	Q7ARD3
+1	Q8IWJ6	Q8D1R3
+1	Q92945	Q8ZAL3
+1	Q9H4E7	Q8ZAR2
+1	O76064	Q7CJX4
+1	Q8WWM7	Q7CFN3
+1	A4D1V7	Q7CHC7
+1	Q99832	Q7CJ43
+1	O60645	Q7CGI4
+1	Q86WJ1	Q8CK83
+1	Q9UKJ0	Q9X6B0
+1	O94760	Q8ZCT9
+1	Q8NI22	Q8ZEC9
+1	Q99612	Q8D1N0
+1	Q5VYK3	Q8CKI8
+1	O60759	Q8D0I3
+1	Q15020	Q7CKE6
+1	P32942	Q7CHE2
+1	O00470	Q8D1Q5
+1	Q2M2A3	Q7CHW4
+1	Q14498	Q8D0Z4
+1	Q9Y2M2	Q7CGH1
+1	P48995	Q8CZW4
+1	P63104	Q8ZG99
+1	Q6ICB0	Q7CL26
+1	O43866	Q8D1N0
+1	O43464	Q7CGT6
+1	Q9NY15	Q7CH91
+1	Q68CP4	Q8ZG01
+1	P34897	Q7CKP7
+1	P38117	Q74SR9
+1	P63104	Q7CHE5
+1	P13984	Q8D0A3
+1	P43034	P58680
+1	P63000	Q7ARN6
+1	Q9UKI2	Q7CKW7
+1	P61604	Q8CZX0
+1	Q00341	Q7CJV2
+1	P23284	Q8D126
+1	P26196	Q8D070
+1	Q14191	Q7CGI7
+1	Q96ST2	Q74PW2
+1	Q9UK73	Q7CKY1
+1	P55263	Q8ZAA1
+1	Q9UGI8	Q7CKZ7
+1	P11940	Q7CHE2
+1	Q96JK9	Q7CGW5
+1	P35222	Q8ZAB3
+1	Q99941	Q9ZC50
+1	Q9P1T7	Q7ARE3
+1	P19838	Q0WJY2
+1	Q6PJI9	Q8CKJ5
+1	O95166	Q7CI00
+1	Q8NDV7	Q7CL70
+1	Q0ZGT2	Q7CH88
+1	Q86TM6	Q8ZJC4
+1	P35222	Q8D1G8
+1	P06239	Q8ZJ74
+1	Q12891	Q7CGS9
+1	Q9Y6X2	P42713
+1	P06400	Q8ZC49
+1	Q9UHL4	Q9ZFR9
+1	Q8WU79	Q8D1P5
+1	Q9GZM7	Q9X6B0
+1	Q8TB24	Q8ZJJ7
+1	A4D0T8	P17778
+1	Q93063	Q8D0Z3
+1	Q9UJW9	Q8CL55
+1	O60711	Q8CLR7
+1	Q7Z2Z2	Q8CLT3
+1	Q9GZM7	Q8ZCQ2
+1	Q7L0R7	Q7CKM5
+1	Q96LM7	Q9R8C5
+1	Q9H6S1	Q8ZCU2
+1	Q6P2Q9	Q8CZQ9
+1	Q6DKK2	Q7CG16
+1	Q12882	Q8D0H5
+1	Q9Y6M1	Q7CJ96
+1	O94813	Q7CG67
+1	P32519	Q8ZCW1
+1	Q9NYI0	P69972
+1	Q8N0W4	Q9ZC68
+1	Q14240	Q8CZT1
+1	O75592	Q7CGV8
+1	P31483	Q8Z9R8
+1	Q6IQ26	Q8ZJ73
+1	Q9UK73	Q7CL32
+1	Q9H6Z4	Q7CHX2
+1	O43294	Q8CWI4
+1	Q8IWT3	Q7CHR8
+1	Q96B97	Q8D1P4
+1	Q9NNW5	Q8ZJ16
+1	Q9UMN6	Q7CGD4
+1	P14866	Q7CGC7
+1	P46379	Q7CII5
+1	Q8NDV7	Q8D092
+1	Q8N512	Q8D1L3
+1	P27448	Q7CIZ7
+1	Q9UMY1	Q8CLD1
+1	A0AV96	Q7CFN3
+1	O75367	Q8D0Z4
+1	Q8NI60	Q8D134
+1	Q14289	P17778
+1	P06748	Q8ZFR1
+1	Q96HC4	Q7CII8
+1	P19838	Q7CIR2
+1	O14773	P40127
+1	Q9UQ35	Q8ZH52
+1	Q9BQ61	Q8CL89
+1	Q9H2F9	P69976
+1	Q96JH7	Q8ZA76
+1	Q9H355	P42713
+1	P30480	Q7CFP2
+1	O15438	Q8D100
+1	Q9Y2W1	Q7CJU5
+1	Q92804	Q7CGF4
+1	Q15911	Q56950
+1	P10071	Q8CLN9
+1	P50395	Q7CG60
+1	P31483	Q8ZJJ5
+1	P10415	Q7CHR0
+1	Q96DB2	Q8D1K6
+1	Q92908	O68769
+1	Q9BQD3	Q8CKB6
+1	Q7Z2F6	Q8D0X3
+1	Q9GZM7	Q7CK09
+1	P06748	Q7CGU5
+1	P30048	Q8Z9Z1
+1	O60888	Q8ZHG0
+1	O94979	Q7CHD7
+1	O00151	Q7CHL3
+1	Q04917	Q7CKD1
+1	P48995	Q7CHN7
+1	Q8NEZ4	Q7CG44
+1	Q5VV67	Q7CKD3
+1	Q9GZM7	Q0WEG0
+1	O60303	Q0WDE1
+1	Q16270	Q8ZBM0
+1	Q5VTB9	Q7CH24
+1	P42694	Q8ZIH1
+1	Q9NYI0	Q7CGG9
+1	Q15746	Q8D0E4
+1	P35998	Q7CG01
+1	Q7Z739	P68587
+1	O43294	Q7CJR6
+1	P13747	O68743
+1	P63261	Q8ZFX5
+1	Q6PKC3	Q8D065
+1	P19838	Q7CKJ8
+1	Q9UGI8	Q8ZEL7
+1	O94979	Q7CGQ3
+1	Q3BBV2	Q8D1P8
+1	O95166	Q8ZI64
+1	Q15365	Q8CZT2
+1	P19838	Q7ARN5
+1	P04233	P17778
+1	Q6NW34	P68587
+1	Q10587	Q7CKP6
+1	Q9NY15	Q7CHX9
+1	P24001	Q8CLP9
+1	P04792	Q0WJY2
+1	Q8NBZ7	Q8CZV1
+1	Q15643	Q8D015
+1	O14526	Q7CIP7
+1	Q08117	Q8D080
+1	O75530	Q7CGW1
+1	O00154	Q7CH90
+1	P41229	Q7CJ97
+1	P05106	Q8CKI8
+1	P81877	Q7CK92
+1	P40305	Q7CHC7
+1	Q16134	Q8ZED8
+1	Q05682	Q8D017
+1	Q7L591	Q7CHQ0
+1	Q3KNW1	Q7CJE4
+1	Q9HCC8	Q7CFW2
+1	Q9P1Z2	Q7CLB1
+1	Q86YT9	Q7CIT1
+1	Q6NTE8	Q7CHZ0
+1	P28062	Q7CFV5
+1	P02461	Q7CH74
+1	P19838	Q7CIP7
+1	Q9UNH7	Q7CIH0
+1	O75629	Q8ZCR1
+1	Q9Y5X3	Q7CFS0
+1	P63244	Q8D1J6
+1	P83110	Q7CJK4
+1	O75367	Q7CHD7
+1	Q99460	P58497
+1	Q9BUV0	Q7CGE5
+1	O95382	Q7CIT3
+1	Q9Y6K0	Q7CH24
+1	Q02410	Q8ZD84
+1	O60763	Q7CHZ0
+1	O94929	Q74YG8
+1	Q13444	Q8CWI4
+1	Q96JB5	Q7CIY7
+1	Q15366	Q8D1A4
+1	P19838	P58526
+1	P61586	Q7CJA6
+1	P01877	Q8CKY6
+1	Q8TBE9	Q7ARD3
+1	P46379	Q8CLE4
+1	Q5U5Q3	Q8CLC4
+1	Q6ZMY6	Q7CIZ7
+1	Q07157	Q8D0K4
+1	Q9NY15	P58526
+1	P21439	Q8D1F5
+1	Q07955	Q7CHD7
+1	O60519	Q7CHC3
+1	Q9BXP5	Q8ZE20
+1	Q8N3R3	Q74XD3
+1	Q9UPQ9	Q8D050
+1	Q9Y6Q9	Q7CKB8
+1	P01834	Q7CJE4
+1	Q6P2H3	P69980
+1	Q9NQB0	Q7CL31
+1	Q9BXP5	Q7CJ53
+1	P43490	Q7CH84
+1	Q13114	Q8D0L3
+1	Q3YBR2	Q8D1B3
+1	Q9UF61	Q7CGR9
+1	P20036	Q7ARD3
+1	Q9NRQ2	P58497
+1	Q6PKC3	Q8D1A4
+1	Q9UKK3	Q8CZH4
+1	Q9Y6X8	Q8CZY0
+1	O00182	Q7CG21
+1	P39059	Q8CZQ9
+1	Q12802	Q8CZR5
+1	Q5VTL8	Q7ARF1
+1	P15311	Q7CIZ7
+1	P04275	Q8D065
+1	P61604	Q7CGI0
+1	O43847	Q8ZGB4
+1	P52565	Q8D1G8
+1	Q9UFF9	Q8D174
+1	P08670	Q7CJG2
+1	P50570	Q8D0G3
+1	P13693	Q7CIW0
+1	P04150	Q7CHR2
+1	Q3KP31	Q7CGI4
+1	P12755	Q74RZ6
+1	Q13492	Q7CGR8
+1	Q9BSE4	Q9X5X6
+1	Q14498	Q8D0P1
+1	P61956	Q7CKK6
+1	Q6ZRS2	Q74R28
+1	P18146	Q9ZC68
+1	Q9BXC1	Q7CGH3
+1	P10809	Q7CFN3
+1	P24844	Q8ZE38
+1	P17931	Q7CHH9
+1	Q8IY57	Q7CJU5
+1	Q8WUM4	Q8ZCT2
+1	Q9P1T7	Q8CKW7
+1	Q9UK97	Q8ZJG9
+1	P04275	Q8D090
+1	Q8IY31	Q8ZGA1
+1	P23246	Q8ZIY3
+1	Q8N512	Q8ZFR0
+1	Q6ZV49	Q8ZA28
+1	Q6PKC3	P58680
+1	P32456	Q7CFR7
+1	Q13451	Q8ZHG7
+1	Q9P267	Q8D1M2
+1	P13747	Q7CHG5
+1	Q9P2E3	Q7CKA1
+1	P01877	Q8Z9R8
+1	P61769	Q8D0Z4
+1	Q96AT9	Q8D101
+1	Q6P0P0	Q7CGF0
+1	P28562	Q7CHD7
+1	Q96F44	Q8ZJM6
+1	Q9H2X6	Q8D0H6
+1	Q9BWH2	Q8ZEC8
+1	P82094	Q7CHC7
+1	P07195	Q7CI04
+1	O43491	Q8D0Q9
+1	P15529	Q8D1H5
+1	Q9HCK8	Q7CL84
+1	Q13227	Q7CFS1
+1	O14818	Q8D1L3
+1	Q14686	O68709
+1	Q96SL8	Q8CLF6
+1	Q5M775	Q8ZGW7
+1	P25025	Q7CJU0
+1	Q9NWZ5	Q8ZA84
+1	Q02556	Q8D1M8
+1	Q8NCM8	Q7ARD3
+1	P19838	Q8ZIM0
+1	P13693	Q8ZHG0
+1	P31153	Q8Z9U9
+1	Q8TC76	Q7CH18
+1	P02452	Q9Z373
+1	A6NHR9	Q8ZEC9
+1	Q9HD26	Q74YG7
+1	Q7RTS9	Q8CLQ7
+1	P19838	Q8D0X0
+1	O95104	Q7CKD4
+1	P10301	Q8ZDA6
+1	Q9HB66	Q8ZIQ3
+1	P31483	Q8CZY7
+1	P49792	Q7CIW0
+1	Q6GPH4	P17778
+1	Q16543	Q8D194
+1	P30520	Q8CZM3
+1	Q8IZH2	Q7CHX9
+1	P15036	Q7CLB3
+1	Q9Y5X3	Q7CL96
+1	P61586	Q8ZAG5
+1	Q9ULV3	Q7CHU3
+1	O75575	Q8D1F7
+1	P47755	Q8ZHK5
+1	Q9H792	Q7CG61
+1	O60840	Q8ZCK2
+1	Q08117	O68740
+1	O60888	Q8CLT1
+1	Q08117	Q8CZZ7
+1	Q8IYZ2	Q7CJQ7
+1	P67870	Q7CIP7
+1	O75648	Q7CKN1
+1	Q92827	Q8CLV1
+1	Q04941	O68779
+1	Q9NY15	Q8CZU9
+1	P14550	Q8CZT6
+1	Q53GL0	Q8ZCU2
+1	O75382	Q7CH24
+1	P09496	Q7CKZ7
+1	O43390	Q7CJF5
+1	P19838	Q8ZIL4
+1	Q9Y2H6	Q8CKF4
+1	P61769	Q7CG44
+1	O14908	Q8D0N2
+1	Q6AI39	Q7CKD3
+1	P43155	Q7CIG9
+1	Q6UWF3	Q8CZJ0
+1	Q7Z3K3	Q8ZAR2
+1	O00165	Q8D0M7
+1	Q6P2E9	Q3V8F6
+1	Q8TDX7	Q7ARD3
+1	P57764	Q7CL54
+1	Q8N1F1	Q7CJH7
+1	Q9H869	Q8ZAB3
+1	P07948	Q7CJG3
+1	Q96CP6	Q7CKH1
+1	Q13207	Q8ZD27
+1	Q6P2H3	Q7CKZ2
+1	P27816	Q7CGS9
+1	Q8N2S1	Q74YC7
+1	Q86UL8	Q8CLU2
+1	P02462	Q8D1G3
+1	P30480	Q8ZHG3
+1	P16144	Q7CGR9
+1	O94806	Q7CFP2
+1	Q9NY15	Q7CGH3
+1	Q92802	Q8ZIL5
+1	P19105	Q8ZAA1
+1	P09603	Q8D070
+1	Q96JI7	Q8D1P8
+1	Q9BQ24	Q7CL16
+1	Q9H9B1	Q8D1A1
+1	Q15723	Q8CL89
+1	P53990	Q7ARD3
+1	P14625	Q8ZFU4
+1	Q14677	Q8ZDX4
+1	P07737	Q7CHG5
+1	P34897	Q8CWI4
+1	Q15014	Q7CG52
+1	O94979	P42713
+1	Q4VC00	Q7CJX6
+1	Q9H0R6	Q8CKH6
+1	O15389	Q7CJV9
+1	Q13888	Q8D0H2
+1	Q96T76	Q8CKN3
+1	Q9BZ71	Q7CHG5
+1	O95793	Q8ZHE6
+1	P19838	Q8ZGY5
+1	Q9Y4F9	Q7CHK7
+1	P62736	Q8ZHF1
+1	Q9H9V9	Q7CL58
+1	Q8WU67	Q8ZIF7
+1	Q07352	Q7CG52
+1	Q8NF91	Q8CLY1
+1	Q8N720	Q8D0K7
+1	Q9NZM5	Q7CGW9
+1	Q92785	Q7ARD3
+1	O00193	Q7CGS9
+1	Q9Y3Q8	Q8D068
+1	Q14511	Q7CGJ4
+1	Q86TM6	Q8CKI1
+1	Q15751	Q7CIZ3
+1	Q969X1	Q7CKB8
+1	O94915	Q7CKC7
+1	Q9BXJ8	Q7CIS4
+1	P14618	Q8CZR5
+1	Q9GZW8	Q9ZC63
+1	Q86VV8	Q9R7V4
+1	O15111	Q8D017
+1	Q9GZM7	Q8CKW7
+1	Q15853	Q8ZJP7
+1	P19838	Q7CGD3
+1	P62318	Q8D054
+1	Q9UJJ9	Q8D1C5
+1	P10619	Q8ZIL4
+1	Q9ULT0	Q8CKF4
+1	Q9P0M7	Q8ZBP8
+1	Q15154	Q7CFY9
+1	P19838	Q7CG92
+1	P78332	Q8CZU2
+1	Q63HM2	Q8D1K2
+1	Q96BD5	Q8ZJP8
+1	Q6ZV49	Q8CKV8
+1	Q14160	Q8CKB2
+1	Q9Y228	Q8D1L3
+1	Q9NRY6	Q8CLY1
+1	O14773	Q7CGU7
+1	P22794	Q7CHC4
+1	P24394	Q8CLT3
+1	Q9P0L0	Q7CL61
+1	P55899	Q8D0I9
-1	Q7Z7K2	Q74Q56
-1	O75147	A0A0H2W7L4
-1	O15537	Q0WA95
-1	Q7Z6L0	Q7CH90
-1	Q92847	A0A154SNE7
-1	Q9H6S3	Q8ZDX4
-1	Q9Y6X1	Q8ZIZ9
-1	Q5VUM1	A0A154M5W5
-1	P46783	Q0WEQ1
-1	Q9UGL1	Q0WK38
-1	O60282	A0A154SAB6
-1	P19021	Q8ZIE8
-1	P62273	Q7CHM1
-1	Q9UHC6	Q7CK96
-1	Q5JW30	A0A0H2W6Z7
-1	Q13145	A0A151PPG0
-1	Q02548	A0A151PRQ7
-1	P51570	O68731
-1	Q9H3Y8	A0A154M8P1
-1	P0C862	Q74YC3
-1	P62891	Q7CK64
-1	Q6ZTM8	Q8D0W6
-1	Q9BZG7	Q7CKZ9
-1	A8K3Q9	A0A0H2W258
-1	P23526	Q8CLG0
-1	Q6ZMD2	A0A0H2W091
-1	Q13233	A0A1U8QYC3
-1	P68431	A1Z213
-1	Q9UJT1	Q8ZDP7
-1	Q93096	A0A0H2W2W3
-1	Q9NPH0	Q0WIN6
-1	Q8N7U5	A0A151PLX2
-1	P12104	Q9L805
-1	Q6KF10	A0A151PPY3
-1	P82921	Q7CJE9
-1	O95998	Q74Q23
-1	P41238	Q7CK92
-1	O43716	Q0WCU3
-1	Q9UKS6	Q7CKU4
-1	Q9H1J7	Q0WH71
-1	Q8N4Q0	Q0WC95
-1	Q8N4Q0	Q8D1K9
-1	A1XBS5	A0A0H2W5M4
-1	Q9UQB9	Q7CGI8
-1	Q9Y570	A0A154SSY2
-1	Q9H5K3	Q0WDS6
-1	Q7Z6B0	A0A0H2W042
-1	Q9NYZ3	Q7CG65
-1	Q96GY0	Q8D1R4
-1	Q75QN2	Q8ZC41
-1	P12004	Q93AB9
-1	Q96DT6	Q7CJH7
-1	Q6Y7W6	Q0WJ65
-1	P22033	Q7CKQ3
-1	P17066	Q0WCN2
-1	P51826	Q74QB7
-1	Q9BX79	Q8CK84
-1	P52848	A0A151PN96
-1	Q3LXA3	Q8ZE20
-1	P19793	Q8ZH69
-1	Q8WVB6	A0A0H2W3M8
-1	Q13029	Q7CKM9
-1	P51124	A0A0H2W0T9
-1	Q92527	A0A0H2W1A3
-1	Q9NUZ1	Q7CKG8
-1	Q8WVF5	A0A0H2W3V3
-1	Q6ZT21	A0A0H2W3R8
-1	Q8TER5	Q74T23
-1	P09681	A0A0H2W706
-1	Q5VTD9	A0A1U8QXW3
-1	Q92839	Q0WCP3
-1	Q4G0N8	Q74VQ4
-1	Q5T0L3	Q8CKY6
-1	Q7Z606	A0A154SZJ8
-1	P07911	A0A151PPE5
-1	Q9NQX6	Q7CIW8
-1	Q9UBC0	Q0WF68
-1	Q15084	Q8CKE1
-1	O76054	A0A0H2W2H0
-1	Q96JS4	Q8CLQ3
-1	Q8WZA1	Q8D1E9
-1	O95377	A0A0H2W3K9
-1	Q9NW61	Q8ZIK7
-1	P42766	Q0WGU3
-1	O00257	Q8Z9X0
-1	Q96S99	Q74RN5
-1	Q9H1Z9	Q7CKA0
-1	Q9UMX0	Q8ZB74
-1	Q7LBC6	Q8D0N5
-1	Q7RTY5	Q0W9V3
-1	P35626	Q9RI15
-1	Q13585	Q8CZL5
-1	Q86YV9	Q74VV3
-1	Q9UHD1	A0A151PPQ9
-1	Q9BW30	Q7CFR3
-1	O94759	A0A151PRC2
-1	Q6YFQ2	A0A154M4W7
-1	Q9NP71	A0A154RUY7
-1	Q6NUS8	Q0WHH9
-1	Q8WWN6	Q8ZHI7
-1	O43310	Q7CIA4
-1	Q8WZ79	A0A0H2VZ79
-1	Q9P015	Q0WGV0
-1	Q53FT3	P31527
-1	P48742	A0A154SP34
-1	O60296	Q8ZFJ7
-1	Q5U0I6	A0A0H2W643
-1	Q9BRJ6	Q0WA63
-1	Q6ZRI8	A0A0H2W6X1
-1	Q9H9S3	O68791
-1	Q969H8	A0A0H2W394
-1	Q9UJ96	Q7CJV8
-1	P22314	A0A151PRF1
-1	Q9H0A6	Q0WAB0
-1	Q8N4H0	A0A0H2W495
-1	Q9NQC8	A0A0H2W6S8
-1	Q99624	Q74W92
-1	Q9H019	A0A0H2W7A8
-1	Q86TE4	A0A151PN03
-1	Q9HAN9	Q8ZFZ8
-1	P03951	A0A151PLU3
-1	A8K673	Q74YJ4
-1	P52803	P58507
-1	Q9Y6J6	Q7CIZ8
-1	O95613	Q9RPP0
-1	Q8WU39	Q7CH39
-1	P17987	Q7CIR3
-1	O14842	Q74V21
-1	Q15884	A0A154SFT1
-1	Q8IZ73	Q8D1R6
-1	P17041	A0A0H2W5X0
-1	Q9BV99	Q7CHG4
-1	P58215	Q0WBR6
-1	O43189	A0A0H2W5W7
-1	Q8N556	Q0WJ47
-1	Q86V25	A0A0H2W2T8
-1	Q9NW08	A0A154S6B7
-1	Q01844	P46357
-1	P09960	A0A0H2W494
-1	P02686	Q8CLT6
-1	Q13247	Q7CHU8
-1	Q9BXX0	Q0WE80
-1	Q9BTF0	Q56969
-1	Q9UI38	Q7CFU5
-1	Q70CQ2	A0A0H2W4L9
-1	O96011	A0A0H2W7G1
-1	Q5VYY2	A0A0H2W1L3
-1	P55318	A0A151PJG4
-1	P41732	Q8ZAD8
-1	Q9NWB7	Q7CKP9
-1	P13637	A0A0H2W2V3
-1	P12235	Q8D081
-1	Q99624	Q9Z6F1
-1	Q9H6Y5	Q0WC21
-1	Q17R98	A0A0H2W8M6
-1	Q8N5G0	Q0WGC9
-1	Q9BQI9	Q0WI94
-1	Q6ZUM4	Q7CJ13
-1	Q5TYW2	Q8ZB72
-1	Q8WWY6	A0A0H2W4T7
-1	P50549	A0A151PMH4
-1	O75525	Q7CKK5
-1	Q8IWF2	A0A154LR98
-1	Q96BI3	A0A0H2W538
-1	Q9UKJ1	Q9ZFR5
-1	Q9C0B7	Q0WCA0
-1	Q09MP3	A0A154LQY3
-1	Q6UWJ1	Q7CGX2
-1	O60353	A0A0H2W099
-1	Q9BZU1	Q0WHU6
-1	Q08AK7	Q0WJ89
-1	O43248	Q0WFU0
-1	Q9Y4C1	A0A154LVZ1
-1	P14625	A0A154RQ96
-1	O60583	Q8D0L9
-1	Q5SNT2	V9H0I8
-1	Q96CJ1	Q7CL58
-1	Q9HAK2	A0A154SCZ7
-1	Q9GIY3	A0A154T634
-1	P42262	A0A151PMN3
-1	Q769H0	Q8D1M3
-1	P17481	Q8ZIN2
-1	Q9NS84	A0A0H2W4U0
-1	Q9NR80	Q7CFQ2
-1	O14561	Q8D0D0
-1	O43927	Q8ZIK7
-1	Q96Q40	O68752
-1	Q86YZ3	Q7CFW0
-1	P86452	A0A154LZ06
-1	P11831	A0A151PNN2
-1	Q6IAD4	A0A151PLU5
-1	Q9BYI3	Q0WA42
-1	P06865	Q0WFY6
-1	P08195	A0A154SAI0
-1	Q5XLA6	Q7ARH3
-1	Q6ZNE9	Q8CZG3
-1	P45452	Q8CKJ7
-1	P58335	A0A154SIP3
-1	P09884	A0A0H2W8E5
-1	Q15726	Q7CL10
-1	Q96H55	A0A151DBT4
-1	Q9H5J0	Q8D1F9
-1	Q8NBS3	Q8CKY3
-1	Q96KP6	A0A0H2W3Q9
-1	O75506	Q7CHG2
-1	O60882	Q0WBC1
-1	O75691	A0A0H2W1D5
-1	Q6FG85	Q7CGY4
-1	Q96MH2	Q0WIJ1
-1	Q86YF9	Q74VF0
-1	Q495C1	Q8ZDJ9
-1	Q96Q07	A0A0H2W434
-1	Q5H9R6	A0A0H2W2Q4
-1	Q15785	Q7CKJ4
-1	Q8WWM9	A0A154T3G5
-1	Q76L83	Q7CIY8
-1	Q0VAP8	A0A151D3W5
-1	Q9NQ34	Q74VA5
-1	Q8TE12	A0A151PQU5
-1	Q96CW6	A0A0H2W213
-1	Q6T424	Q8CKR3
-1	P05161	Q8CKE8
-1	Q86YT9	A0A0H2W4V2
-1	Q9Y258	Q9RI19
-1	Q71H61	A0A154SRV1
-1	Q8WTU2	A0A154SYB0
-1	Q14995	Q0WGQ7
-1	Q08722	Q7CLD7
-1	Q6NXS1	Q74WX2
-1	Q9UJW8	Q0WE48
-1	Q9UF47	Q0WDN7
-1	Q6UWL2	A0A154M5A2
-1	Q99417	Q0WHF3
-1	Q9UHV9	Q0WAH6
-1	Q9Y6G9	Q7CHB0
-1	Q7KZI7	Q0WEV1
-1	Q14152	Q8D147
-1	Q9P035	Q8D0Q3
-1	Q8IXK0	A0A154SRJ2
-1	Q9BRQ0	Q7CJT4
-1	Q9H6F0	A0A0H2W279
